Region,Subregion,Country,State/Province,Project Name,Latitude,Longitude,Location accuracy,Project_phase,Project_scale,Technology Type,Start year,Estimated_start_year,Capacity (MW),Capacity Rating,Estimated_capacity(MWdc),Estimated land area(hectares/MW),Estimated spatial footprint(m²/MW)
Europe,Western Europe,France,Hauts-de-France,Wavrin Confidentiel solar farm,50.5706,2.9325,approximate,Active,Medium,PV,2020,2020,6,MWac,7.5,16.875,187500
Europe,Western Europe,France,Grand Est,Weinbourg Confidentiel solar farm I,48.8718,7.4411,approximate,Active,Medium,PV,2012,2012,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Grand Est,Weinbourg Confidentiel solar farm II,48.8718,7.4411,approximate,Active,Medium,PV,2010,2010,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Hauts-de-France,Westorange 59 solar farm,50.6437,2.6388,approximate,Active,Medium,PV,2011,2011,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Île-de-France,Westorange 77 solar farm,48.385,2.9557,approximate,Active,Medium,PV,2011,2011,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Grand Est,Wittenheim Confidentiel solar farm,47.8081,7.3374,approximate,Active,Medium,PV,2021,2021,4.8,MWac,6,13.5,150000
Europe,Western Europe,France,,Wittenheim Confidentiel solar project II,47.8081,7.3374,approximate,Active,Medium,PV,0,2017,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Nouvelle-Aquitaine,Ychoux Confidentiel solar farm I,44.328,-0.9616,approximate,Active,Medium,PV,2016,2016,10.6,MWac,13.25,29.8125,331250
Europe,Western Europe,France,Nouvelle-Aquitaine,Ychoux Confidentiel solar farm II,44.328,-0.9616,approximate,Active,Medium,PV,2016,2016,8.7,MWac,10.875,24.46875,271875
Europe,Western Europe,France,Nouvelle-Aquitaine,Ychoux solar farm,44.328,-0.9616,approximate,Active,Medium,PV,2016,2016,7.8,MWac,9.75,21.9375,243750
Europe,Western Europe,France,Nouvelle-Aquitaine,Ygos 1 solar farm,43.9762,-0.7375,approximate,Active,Medium,PV,2021,2021,9.4,MWac,11.75,26.4375,293750
Europe,Western Europe,France,Nouvelle-Aquitaine,Ygos2 solar farm,43.9762,-0.7375,approximate,Active,Medium,PV,2021,2021,10.4,MWac,13,29.25,325000
Europe,Western Europe,France,Nouvelle-Aquitaine,Yvrac-et-Malleyrand Photosol SPV 18 solar farm II,45.7502,0.449,approximate,Active,Medium,PV,2020,2020,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Yzeure solar farm,46.5677,3.354,approximate,Active,Medium,PV,2018,2018,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,,Zac De L'Empereur solar project,45.5456,2.3119,approximate,Active,Medium,PV,2023,2023,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,,Ze Energy Gievres solar project,47.2757,1.6679,approximate,Active,Medium,PV,2023,2023,8.2,MWac,10.25,23.0625,256250
Europe,Western Europe,France,,Ze Energy Gievres solar project,47.2757,1.6679,approximate,Active,Medium,PV,2023,2023,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,,Ze Energy Gievres solar project,47.2757,1.6679,approximate,Active,Medium,PV,2023,2023,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,Grand Est,confidentiel solar farm,49.1594,6.3026,approximate,Active,Medium,PV,2011,2011,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,,Échillais Confidentiel solar project,45.8983,-0.9524,approximate,Active,Medium,PV,2022,2022,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Étoile-sur-Rhône Confidentiel solar farm,44.8364,4.8934,approximate,Active,Medium,PV,2021,2021,1.7,MWac,2.125,4.78125,53125
Europe,Western Europe,France,Bourgogne-Franche-Comté,Étupes Confidentiel solar farm I,47.5078,6.8618,approximate,Active,Medium,PV,2021,2021,8,MWac,10,22.5,250000
Europe,Western Europe,France,Bourgogne-Franche-Comté,Étupes Confidentiel solar farm II,47.5078,6.8618,approximate,Active,Medium,PV,2022,2022,7.5,MWac,9.375,21.09375,234375
Europe,Western Europe,France,,Amance solar farm,48.2948,4.5323,exact,Upcoming Projects,Large,PV,0,2023,47,MWp/dc,47,105.75,1175000
Europe,Western Europe,France,,Amazon Saint Frichoux solar farm,43.247,2.5596,approximate,Upcoming Projects,Large,PV,2025,2025,23.4,MWac,29.25,65.8125,731250
Europe,Western Europe,France,,Andon solar farm,43.7847,6.8094,approximate,Upcoming Projects,Large,PV,0,2024,51,MWp/dc,51,114.75,1275000
Europe,Western Europe,France,Centre-Val de Loire,Arpheulles solar farm,46.7951,2.5783,approximate,Upcoming Projects,Large,PV,0,2024,27.3,MWac,34.125,76.78125,853125
Europe,Western Europe,France,,Arsac solar farm,44.9972,-0.6884,approximate,Active,Large,PV,0,2018,84,MWp/dc,84,189,2100000
Europe,Western Europe,France,,Arue solar farm,44.0745,-0.308,exact,Upcoming Projects,Large,PV,0,2022,34.4,MWp/dc,34.4,77.4,860000
Europe,Western Europe,France,,Athies-Samoussy PV solar plant,49.5879,3.7003,exact,Active,Large,PV,2021,2021,87.5,MWp/dc,87.5,196.875,2187500
Europe,Western Europe,France,Occitania,Aude solar farm,43.1533,2.5517,approximate,Upcoming Projects,Large,PV,2025,2025,21,MWac,26.25,59.0625,656250
Europe,Western Europe,France,,Aups solar farm,43.6073,6.1926,approximate,Upcoming Projects,Large,PV,0,2024,30,MWp/dc,30,67.5,750000
Europe,Western Europe,France,Normandy,Avesnes & Bosc-Hyons solar farm,49.4554,1.6475,approximate,Active,Large,PV,0,2018,20,MWp/dc,20,45,500000
Europe,Western Europe,France,,Beaucaire solar farm,43.782,4.6018,approximate,Active,Large,PV,0,2018,23.7,MWp/dc,23.7,53.325,592500
Europe,Western Europe,France,,Bessines solar farm,46.1156,1.3588,approximate,Upcoming Projects,Large,PV,0,2024,22,MWac,27.5,61.875,687500
Europe,Western Europe,France,,Bischwiller gravel pit floating solar farm,48.737,7.8061,approximate,Upcoming Projects,Large,PV,2026,2026,25,MWac,31.25,70.3125,781250
Europe,Western Europe,France,,Blueberry solar farm,46.8273,1.7713,exact,Active,Large,PV,2020,2020,30,MWp/dc,30,67.5,750000
Europe,Western Europe,France,,Boussès solar farm,44.1534,0.0735,approximate,Active,Large,PV,2024,2024,48.5,MWp/dc,48.5,109.125,1212500
Europe,Western Europe,France,,Brisanne solar farm,48.311,-0.5985,approximate,Upcoming Projects,Large,PV,0,2024,30,MWp/dc,30,67.5,750000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Buchecartal Zones 1-2-3-4 solar farm,45.4491,4.3559,approximate,Upcoming Projects,Large,PV,0,2024,29.2,MWac,36.5,82.125,912500
Europe,Western Europe,France,,CNR salt marsh solar farm,44.4107,2.584,approximate,Upcoming Projects,Large,PV,0,2024,100,MWac,125,281.25,3125000
Europe,Western Europe,France,Hauts-de-France,Cambrai-Niergnies solar farm,50.1248,3.2674,exact,Active,Large,PV,2021,2021,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,Hauts-de-France,Cambrai-Niergnies solar farm,50.1248,3.2674,exact,Active,Large,PV,2021,2021,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,,Campagne-Cazaubon solar farm,43.8741,-0.0099,exact,Upcoming Projects,Large,PV,0,2022,26.5,MWp/dc,26.5,59.625,662500
Europe,Western Europe,France,,Cap Découverte 1-4 solar farm,43.7824,2.0601,approximate,Active,Large,PV,2016,2016,30.2,MWp/dc,30.2,67.95,755000
Europe,Western Europe,France,Bourgogne-Franche-Comté,Centrale Photovoltaïque de l'Aéroparc solar farm,47.6657,6.9001,approximate,Upcoming Projects,Large,PV,2024,2024,40.7,MWac,50.875,114.46875,1271875
Europe,Western Europe,France,,Centrale Solaire D'Arandon solar farm,45.7065,5.4367,approximate,Active,Large,PV,2022,2022,20.6,MWac,25.75,57.9375,643750
Europe,Western Europe,France,Bourgogne-Franche-Comté,Centrale Solaire De Picarreau Projet 3 solar farm,46.754,5.7455,approximate,Active,Large,PV,2022,2022,28.3,MWp/dc,28.3,63.675,707500
Europe,Western Europe,France,,Cestas solar farm,44.7262,-0.8077,exact,Active,Large,PV,2015,2015,300,MWp/dc,300,675,7500000
Europe,Western Europe,France,,Chaume solar farm,48.1403,0.2063,approximate,Upcoming Projects,Large,PV,2024,2024,29,MWac,36.25,81.5625,906250
Europe,Western Europe,France,,Chitry solar farm,47.7709,3.7038,exact,Upcoming Projects,Large,PV,0,2022,27,MWp/dc,27,60.75,675000
Europe,Western Europe,France,Nouvelle-Aquitaine,Communal Ouest 3 solar farm,44.3236,-0.5818,exact,Active,Large,PV,2021,2021,21,MWac,26.25,59.0625,656250
Europe,Western Europe,France,,Creil air base solar farm,49.243,2.5106,approximate,Upcoming Projects,Large,PV,2025,2025,200,MWp/dc,200,450,5000000
Europe,Western Europe,France,,Crucey Solar Power Plant,48.6425,1.1023,exact,Active,Large,PV,2012,2012,60,MWp/dc,60,135,1500000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Curbans Solar Power Plant,44.4024,6.0329,exact,Active,Large,PV,2011,2011,33,MWp/dc,33,74.25,825000
Europe,Western Europe,France,,Essonne air base solar farm,48.5129,2.206,approximate,Upcoming Projects,Large,PV,0,2024,42.2,MWac,52.75,118.6875,1318750
Europe,Western Europe,France,,Ferme de Bord solar farm,45.8727,1.3814,approximate,Upcoming Projects,Large,PV,0,2024,30,MWac,37.5,84.375,937500
Europe,Western Europe,France,,Fontenet solar farm,45.899,-0.4568,exact,Upcoming Projects,Large,PV,0,2022,40,MWp/dc,40,90,1000000
Europe,Western Europe,France,,Fraissé-des-Corbières solar farm,42.9805,2.881,exact,Upcoming Projects,Large,PV,0,2023,29.5,MWp/dc,29.5,66.375,737500
Europe,Western Europe,France,,Fère-Champenoise solar farm,48.6886,4.5133,approximate,Upcoming Projects,Large,PV,0,2024,30,MWac,37.5,84.375,937500
Europe,Western Europe,France,Ile-de-France,Gargenville solar farm,48.9741,1.8019,exact,Active,Large,PV,2022,2022,24,MWp/dc,24,54,600000
Europe,Western Europe,France,,Gien Solar PV Plant,47.7153,2.6693,approximate,Active,Large,PV,2021,2021,55,MWp/dc,55,123.75,1375000
Europe,Western Europe,France,Nouvelle-Aquitaine,Gironde solar farm,44.8511,0.4129,approximate,Upcoming Projects,Large,PV,2025,2025,77,MWac,96.25,216.5625,2406250
Europe,Western Europe,France,,Goussaincourt solar farm,48.4803,5.6601,exact,Active,Large,PV,0,2017,50.6,MWp/dc,50.6,113.85,1265000
Europe,Western Europe,France,Ile-de-France,Grandpuits solar farm,48.5904,2.9463,exact,Active,Large,PV,2023,2023,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,,Groupe Pochet ABO Wind solar farm,47.4062,2.4082,approximate,Upcoming Projects,Large,PV,2025,2025,20,MWp/dc,20,45,500000
Europe,Western Europe,France,,Gréoux-Les-Bains solar farm,43.776,5.822,exact,Active,Large,PV,2017,2017,82,MWac,102.5,230.625,2562500
Europe,Western Europe,France,,Haulchin solar farm,50.3179,3.4271,approximate,Upcoming Projects,Large,PV,0,2024,50,MWp/dc,50,112.5,1250000
Europe,Western Europe,France,,Haute Voie solar farm,48.7588,4.5173,exact,Upcoming Projects,Large,PV,0,2023,63,MWp/dc,63,141.75,1575000
Europe,Western Europe,France,Occitania,Haute-Garonne solar farm,43.3918,1.1677,approximate,Upcoming Projects,Large,PV,2025,2025,36,MWp/dc,36,81,900000
Europe,Western Europe,France,,Hazia solar farm,44.5575,0.6524,approximate,Active,Large,PV,0,2018,25.2,MWp/dc,25.2,56.7,630000
Europe,Western Europe,France,Gironde,Horizeo solar farm,44.6331,-0.6371,approximate,Upcoming Projects,Large,PV,2026,2026,1000,MWp/dc,1000,2250,25000000
Europe,Western Europe,France,,Istres solar farm,43.566,5,exact,Active,Large,PV,2012,2012,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,,L'Epine solar farm,49.0033,4.4454,approximate,Active,Large,PV,0,2018,32.6,MWp/dc,32.6,73.35,815000
Europe,Western Europe,France,,L'Etang Bertrand solar farm,45.2952,1.5777,approximate,Active,Large,PV,2022,2022,23.4,MWp/dc,23.4,52.65,585000
Europe,Western Europe,France,,La Feuillane solar farm,43.5809,4.9938,approximate,Active,Large,PV,2022,2022,33,MWp/dc,33,74.25,825000
Europe,Western Europe,France,,La Herse solar farm,48.2964,3.1722,approximate,Upcoming Projects,Large,PV,2025,2025,28.4,MWp/dc,28.4,63.9,710000
Europe,Western Europe,France,,La Métairie solar farm,47.7213,2.6652,exact,Active,Large,PV,2022,2022,55,MWp/dc,55,123.75,1375000
Europe,Western Europe,France,Gironde,Labarde Solar Power Plant,44.9025,-0.5492,approximate,Active,Large,PV,2021,2021,59,MWp/dc,59,132.75,1475000
Europe,Western Europe,France,Nouvelle-Aquitaine,Labrit 1 solar farm,44.1235,-0.5629,approximate,Active,Large,PV,2021,2021,22.9,MWac,28.625,64.40625,715625
Europe,Western Europe,France,,Lacs Médocains solar farm,45.1997,-1.0277,exact,Active,Large,PV,2017,2017,41.2,MWp/dc,41.2,92.7,1030000
Europe,Western Europe,France,Hautes-Alpes,Lazer Solar Power Facility,44.346,5.8572,approximate,Active,Large,PV,2023,2023,20,MWac,25,56.25,625000
Europe,Western Europe,France,,Le Nouzeau solar farm,47.8786,3.5538,approximate,Upcoming Projects,Large,PV,2025,2025,24.2,MWp/dc,24.2,54.45,605000
Europe,Western Europe,France,,Les Mées Solar Park,43.9694,5.9816,exact,Active,Large,PV,2011,2011,90,MWp/dc,90,202.5,2250000
Europe,Western Europe,France,,Les Îlots Blandin floating solar farm,48.0651,5.2474,approximate,Upcoming Projects,Large,PV,2025,2025,74.3,MWac,92.875,208.96875,2321875
Europe,Western Europe,France,,Loirecopark solar farm,48.0269,0.2538,approximate,Upcoming Projects,Large,PV,0,2024,39,MWp/dc,39,87.75,975000
Europe,Western Europe,France,,Lyon-Saint-Exupéry airport solar farm,45.7138,5.0951,approximate,Upcoming Projects,Large,PV,2024,2024,20,MWp/dc,20,45,500000
Europe,Western Europe,France,,Lüe solar farm,44.245,0.9652,approximate,Active,Large,PV,2013,2013,22,MWp/dc,22,49.5,550000
Europe,Western Europe,France,,M.Amev01 - Adp 01 De La Centrale Solaire PV De Mine Amelie (La) solar farm,47.8091,7.2402,approximate,Active,Large,PV,2022,2022,21.6,MWac,27,60.75,675000
Europe,Western Europe,France,,Marcoussis solar farm,48.6445,2.2037,approximate,Active,Large,PV,2021,2021,20.3,MWp/dc,20.3,45.675,507500
Europe,Western Europe,France,,Marigny solar farm,49.1058,-1.2465,approximate,Active,Large,PV,2021,2021,30,MWp/dc,30,67.5,750000
Europe,Western Europe,France,,Marville PV Solar Plant,49.4554,5.4135,exact,Active,Large,PV,2021,2021,75,MWp/dc,75,168.75,1875000
Europe,Western Europe,France,,Marville PV Solar Plant,49.4554,5.4135,exact,Active,Large,PV,2021,2021,75,MWp/dc,75,168.75,1875000
Europe,Western Europe,France,,Massangis Solar Power Plant,47.634,3.9655,exact,Active,Large,PV,2012,2012,56,MWp/dc,56,126,1400000
Europe,Western Europe,France,,Moissac-Bellevue solar farm,43.6528,6.1666,approximate,Active,Large,PV,2023,2023,29.7,MWp/dc,29.7,66.825,742500
Europe,Western Europe,France,Nouvelle-Aquitaine,Monsegur solar farm,44.6491,0.0919,approximate,Active,Large,PV,2017,2017,21.7,MWac,27.125,61.03125,678125
Europe,Western Europe,France,,Montmorillon solar farm,46.4076,0.9028,exact,Upcoming Projects,Large,PV,0,2022,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,,Morcenx 2 et 3 solar farm,44.0397,-0.8963,approximate,Upcoming Projects,Large,PV,2025,2025,28.3,MWp/dc,28.3,63.675,707500
Europe,Western Europe,France,,Morcenx solar farm,44.0495,-0.8901,approximate,Active,Large,PV,2022,2022,45.3,MWp/dc,45.3,101.925,1132500
Europe,Western Europe,France,,Mulhouse Confidentiel solar farm,47.7467,7.339,approximate,Upcoming Projects,Large,PV,2025,2025,25.9,MWp/dc,25.9,58.275,647500
Europe,Western Europe,France,,Nouvelle-Aquitaine Solar PV Plant,45.3649,0.2977,approximate,Upcoming Projects,Large,PV,0,2024,33,MWac,41.25,92.8125,1031250
Europe,Western Europe,France,,Néoules solar farm,43.2949,6.0291,approximate,Active,Large,PV,2012,2012,24,MWp/dc,24,54,600000
Europe,Western Europe,France,,Ollières solar farm,43.4955,5.7886,exact,Active,Large,PV,0,2017,20,MWp/dc,20,45,500000
Europe,Western Europe,France,,Ortaffa solar farm,42.595,2.9094,exact,Active,Large,PV,2012,2012,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,,Parc d'Artillerie solar farm,43.6109,4.8511,approximate,Active,Large,PV,2023,2023,55.9,MWp/dc,55.9,125.775,1397500
Europe,Western Europe,France,,Pargny-sur-Saulx Urbasolar solar project I,48.7676,4.8449,approximate,Active,Large,PV,2022,2022,26,MWac,32.5,73.125,812500
Europe,Western Europe,France,,Peyroules Site De Production solar project,43.7971,6.7094,approximate,Active,Large,PV,2023,2023,21.4,MWac,26.75,60.1875,668750
Europe,Western Europe,France,Jura,Picarreau solar farm,46.7439,5.7469,exact,Active,Large,PV,2022,2022,27,MWp/dc,27,60.75,675000
Europe,Western Europe,France,,Plaine de Nange solar farm,48.1432,3.2999,approximate,Upcoming Projects,Large,PV,2025,2025,21.2,MWp/dc,21.2,47.7,530000
Europe,Western Europe,France,,Pompogne Solar Park,44.211,0.055,exact,Active,Large,PV,2013,2013,40,MWac,50,112.5,1250000
Europe,Western Europe,France,,Pouy Negue 2 solar farm,44.0219,-0.595,approximate,Upcoming Projects,Large,PV,2025,2025,26.7,MWac,33.375,75.09375,834375
Europe,Western Europe,France,,Pv Nb Volgelsheim solar project,48.0165,7.5471,approximate,Active,Large,PV,0,2018,22.2,MWac,27.75,62.4375,693750
Europe,Western Europe,France,,Pôle Mécanique de la Haute Saintonge solar farm,45.4549,-0.5121,approximate,Upcoming Projects,Large,PV,0,2024,40,MWp/dc,40,90,1000000
Europe,Western Europe,France,,Quinssaines solar farm,46.3107,2.4975,approximate,Upcoming Projects,Large,PV,0,2024,37,MWp/dc,37,83.25,925000
Europe,Western Europe,France,,Rion-Des-Landes Solar Power Plant,43.9388,-0.9515,exact,Active,Large,PV,2022,2022,53,MWac,66.25,149.0625,1656250
Europe,Western Europe,France,,Rochetaillée solar farm,45.4089,4.4501,approximate,Upcoming Projects,Large,PV,0,2024,22,MWp/dc,22,49.5,550000
Europe,Western Europe,France,,Romilly solar farm,48.318,4.2144,approximate,Active,Large,PV,2023,2023,43,MWp/dc,43,96.75,1075000
Europe,Western Europe,France,,Réchicourt-le-Château solar farm,48.679,6.8485,approximate,Upcoming Projects,Large,PV,0,2024,30,MWp/dc,30,67.5,750000
Europe,Western Europe,France,Distrubuted,SCNF Car Park solar farm,46.8839,2.747,approximate,Upcoming Projects,Large,PV,2024,2024,30,MWp/dc,30,67.5,750000
Europe,Western Europe,France,Sud-Provence-Alpes-Côte-d'Azur region,SCNF solar farm,43.4779,6.41,approximate,Upcoming Projects,Large,PV,0,2024,48,MWac,60,135,1500000
Europe,Western Europe,France,Centre-Val de Loire,SCNF solar farm,46.9979,3.0031,approximate,Upcoming Projects,Large,PV,0,2024,48,MWac,60,135,1500000
Europe,Western Europe,France,Occitanie,SCNF solar farm,44.0316,4.4439,approximate,Upcoming Projects,Large,PV,0,2024,48,MWac,60,135,1500000
Europe,Western Europe,France,,Saint-Bonnet-de-Bellac solar farm,46.1633,0.937,approximate,Upcoming Projects,Large,PV,0,2024,20.7,MWp/dc,20.7,46.575,517500
Europe,Western Europe,France,,Saint-Jory solar farm,43.755,1.3735,approximate,Upcoming Projects,Large,PV,0,2024,63.4,MWp/dc,63.4,142.65,1585000
Europe,Western Europe,France,,Saint-Julien-sur-Cher et la Chapelle-Montmartin solar farm,47.2964,1.7572,approximate,Upcoming Projects,Large,PV,0,2024,31.9,MWp/dc,31.9,71.775,797500
Europe,Western Europe,France,,Saint-Martin-Lalande solar farm,43.3069,2.0122,approximate,Active,Large,PV,2011,2011,54,MWp/dc,54,121.5,1350000
Europe,Western Europe,France,,Saint-Symphorien solar farm,44.4609,-0.0565,exact,Active,Large,PV,2010,2010,24,MWp/dc,24,54,600000
Europe,Western Europe,France,,Saint-Yan solar farm,46.4069,4.0211,approximate,Active,Large,PV,0,2018,25,MWp/dc,25,56.25,625000
Europe,Western Europe,France,New Aquitaine,Salaunes solar farm,44.913,-0.871,exact,Active,Large,PV,2017,2017,73,MWp/dc,73,164.25,1825000
Europe,Western Europe,France,,Salsigne Villardonnel solar farm,43.3287,2.344,exact,Upcoming Projects,Large,PV,0,2022,22,MWp/dc,22,49.5,550000
Europe,Western Europe,France,,Saubens solar farm,43.4869,1.3451,exact,Upcoming Projects,Large,PV,0,2022,25.3,MWp/dc,25.3,56.925,632500
Europe,Western Europe,France,,Savonet solar farm,42.9287,2.2261,approximate,Upcoming Projects,Large,PV,0,2024,20,MWp/dc,20,45,500000
Europe,Western Europe,France,,Scv-Zh2 solar project,47.8321,1.9685,approximate,Active,Large,PV,0,2018,34.4,MWp/dc,34.4,77.4,860000
Europe,Western Europe,France,,Sillans-la-Cascade solar farm,43.5642,6.185,approximate,Active,Large,PV,2021,2021,21.5,MWac,26.875,60.46875,671875
Europe,Western Europe,France,,Solarzac solar farm,44.0445,3.4031,approximate,Upcoming Projects,Large,PV,0,2024,175,MWp/dc,175,393.75,4375000
